Sku,Name,Category,Price,Discount,Image,Url,Deeplink,Description8935086828175,Bí Quy?t Thành Công 100 Thýõng Hi?u Hàng Ð?u Th? Gi?i,Kinh T?,98000.0,66640.0,https://www.fahasa.com/media/catalog/product/8/9/8935086828175_1.jpg,https://www.fahasa.com/bi-quyet-thanh-cong-100-thuong-hieu-hang-dau-the-gioi.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fbi-quyet-thanh-cong-100-thuong-hieu-hang-dau-the-gioi.html,
8935212319492,M?nh Phý?ng Hoàng - T?p 2,Vãn h?c,108000.0,48600.0,https://www.fahasa.com/media/catalog/product/m/e/menh-phuong-hoang-t2-b.jpg,https://www.fahasa.com/menh-phuong-hoang-tap-2.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fmenh-phuong-hoang-tap-2.html,
8936066703109,Ðài Loan - Ti?n Tr?nh Hóa R?ng,Kinh T?,219000.0,153300.0,https://www.fahasa.com/media/catalog/product/d/a/dai-loan-tien-trinh-hoa-rong-b.jpg,https://www.fahasa.com/dai-loan-tien-trinh-hoa-rong.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fdai-loan-tien-trinh-hoa-rong.html,
8934974126904,Bí Kíp Luy?n R?ng - C?m Nang Ti?ng R?ng,Thi?u nhi,72000.0,50400.0,https://www.fahasa.com/media/catalog/product/c/a/cam-nang-tieng-rong-b.jpg,https://www.fahasa.com/bi-kip-luyen-rong-cam-nang-tieng-rong.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fbi-kip-luyen-rong-cam-nang-tieng-rong.html,
8935235203303,Công Chúa Nh?,Vãn h?c,68000.0,51000.0,https://www.fahasa.com/media/catalog/product/c/o/cong-chua-nho.jpg,https://www.fahasa.com/cong-chua-nho-31760.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fcong-chua-nho-31760.html,
8936071671523,Ti?ng Anh Cho Bé,Thi?u nhi,100000.0,72000.0,https://www.fahasa.com/media/catalog/product/b/i/bia-be-02.jpg,https://www.fahasa.com/tieng-anh-cho-be.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Ftieng-anh-cho-be.html,
8938506999417,Hi?n Thân,Vãn h?c,55000.0,33000.0,https://www.fahasa.com/media/catalog/product/h/i/hien-than.jpg,https://www.fahasa.com/hien-than.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fhien-than.html,
9789822288520,Thông Minh C?m Xúc Th? K? 21 (Tái B?n 2016),Tâm l? - K? nãng s?ng,90000.0,72000.0,https://www.fahasa.com/media/catalog/product/t/h/thong-minh-cam-xuc-the-ky-21-927.jpg,https://www.fahasa.com/thong-minh-cam-xuc-the-ky-21-tai-ban-2016.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fthong-minh-cam-xuc-the-ky-21-tai-ban-2016.html,
9781782095859,Birds (100 Facts),Children's Books,100000.0,85000.0,https://www.fahasa.com/media/catalog/product/i/m/image_1276.jpg,https://www.fahasa.com/birds-100-facts.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fbirds-100-facts.html,
8935236402989,Mai Em Vào L?p 1 - V? Bé Làm Quen V?i Toán (Dành Cho Bé T? 4 - 5 Tu?i),Giáo khoa - Tham kh?o,10000.0,7000.0,https://www.fahasa.com/media/catalog/product/i/m/img019_3.jpg,https://www.fahasa.com/mai-em-vao-lop-1-vo-be-lam-quen-voi-toan-danh-cho-be-tu-4-5-tuoi.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fmai-em-vao-lop-1-vo-be-lam-quen-voi-toan-danh-cho-be-tu-4-5-tuoi.html,
3760039972057,MAGIC-Ð? Chõi OID 505-B? Bài Ma Thu?t + DVD,Ð? chõi v?n ð?ng,199000.0,169150.0,https://www.fahasa.com/media/catalog/product/i/m/image_4196.jpg,https://www.fahasa.com/magic-do-choi-oid-505-bo-bai-ma-thuat-dvd.html,https://fast.accesstrade.com.vn/deep_link/4859632793815929674?url=https%3A%2F%2Fwww.fahasa.com%2Fmagic-do-choi-oid-505-bo-bai-ma-thuat-dvd.html,
